task,family,variant,base,mutation_target,model,trial,name,requirement_id,requirement_type,evidence,example_id,passed,note
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,hidden_lastwins_rollback,R5,rule,hidden,,true,
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,hidden_failed_id_reusable,R6,rule,hidden,,true,
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,hidden_invalid_commands_atomic,R7,rule,hidden,,true,
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,hidden_concurrency,R8,rule,hidden,,true,
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,hidden_full_smoke,D1,done_when,hidden,,false,ValueError: unknown account: 'new'
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,hidden_no_negative_balance,C1,constraint,hidden,,true,
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,hidden_stdlib_only,C2,constraint,hidden,,true,
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,hidden_insufficient_type,X1,error,hidden,,true,
idledger_lastwins,idledger,lastwins,false,R5,qwen3.7-max,3,hidden_value_error_type,X2,error,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E1_public_import,R1,rule,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E1_consumption,R2,rule,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E1_end_to_end,D1,done_when,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E2_elapsed_refill,R3,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E2_rounding_policy,R4,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E2_available_value,R5,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E3_capacity_backward_clock,R3,rule,visible,E3,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E4_invalid_values,R6,rule,visible,E4,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E4_value_error,X1,error,visible,E4,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E5_thread_safety,R7,rule,visible,E5,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E6_supplied_clock,C1,constraint,visible,E6,false,"AssertionError: expected 1.0, got 6"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,E6_clock_refill,R3,rule,visible,E6,false,"AssertionError: expected 1.0, got 6"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,hidden_initial_full,R1,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,hidden_failed_allow_no_consume,R2,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,hidden_elapsed_capacity_clock,R3,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,hidden_fractional_policy,R4,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,hidden_available_no_consume,R5,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,hidden_constructor_and_amount_validation,R6,rule,hidden,,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,hidden_concurrent_limit,R7,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,hidden_full_smoke,D1,done_when,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,hidden_clock_and_stdlib,C1,constraint,hidden,,false,"AssertionError: expected 1.0, got 6"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,1,hidden_invalid_atomicity,X1,error,hidden,,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E1_public_import,R1,rule,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E1_consumption,R2,rule,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E1_end_to_end,D1,done_when,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E2_elapsed_refill,R3,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E2_rounding_policy,R4,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E2_available_value,R5,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E3_capacity_backward_clock,R3,rule,visible,E3,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E4_invalid_values,R6,rule,visible,E4,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E4_value_error,X1,error,visible,E4,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E5_thread_safety,R7,rule,visible,E5,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E6_supplied_clock,C1,constraint,visible,E6,false,"AssertionError: expected 1.0, got 6"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,E6_clock_refill,R3,rule,visible,E6,false,"AssertionError: expected 1.0, got 6"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,hidden_initial_full,R1,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,hidden_failed_allow_no_consume,R2,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,hidden_elapsed_capacity_clock,R3,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,hidden_fractional_policy,R4,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,hidden_available_no_consume,R5,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,hidden_constructor_and_amount_validation,R6,rule,hidden,,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,hidden_concurrent_limit,R7,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,hidden_full_smoke,D1,done_when,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,hidden_clock_and_stdlib,C1,constraint,hidden,,false,"AssertionError: expected 1.0, got 6"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,2,hidden_invalid_atomicity,X1,error,hidden,,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E1_public_import,R1,rule,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E1_consumption,R2,rule,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E1_end_to_end,D1,done_when,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E2_elapsed_refill,R3,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E2_rounding_policy,R4,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E2_available_value,R5,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E3_capacity_backward_clock,R3,rule,visible,E3,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E4_invalid_values,R6,rule,visible,E4,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E4_value_error,X1,error,visible,E4,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E5_thread_safety,R7,rule,visible,E5,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E6_supplied_clock,C1,constraint,visible,E6,false,"AssertionError: expected 1.0, got 6"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,E6_clock_refill,R3,rule,visible,E6,false,"AssertionError: expected 1.0, got 6"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,hidden_initial_full,R1,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,hidden_failed_allow_no_consume,R2,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,hidden_elapsed_capacity_clock,R3,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,hidden_fractional_policy,R4,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,hidden_available_no_consume,R5,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,hidden_constructor_and_amount_validation,R6,rule,hidden,,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,hidden_concurrent_limit,R7,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,hidden_full_smoke,D1,done_when,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,hidden_clock_and_stdlib,C1,constraint,hidden,,false,"AssertionError: expected 1.0, got 6"
tokenquota_base,tokenquota,base,true,R4,glm-5.2,3,hidden_invalid_atomicity,X1,error,hidden,,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E1_public_import,R1,rule,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E1_consumption,R2,rule,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E1_end_to_end,D1,done_when,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E2_elapsed_refill,R3,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E2_rounding_policy,R4,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E2_available_value,R5,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E3_capacity_backward_clock,R3,rule,visible,E3,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E4_invalid_values,R6,rule,visible,E4,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E4_value_error,X1,error,visible,E4,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E5_thread_safety,R7,rule,visible,E5,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E6_supplied_clock,C1,constraint,visible,E6,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,E6_clock_refill,R3,rule,visible,E6,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,hidden_initial_full,R1,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,hidden_failed_allow_no_consume,R2,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,hidden_elapsed_capacity_clock,R3,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,hidden_fractional_policy,R4,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,hidden_available_no_consume,R5,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,hidden_constructor_and_amount_validation,R6,rule,hidden,,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,hidden_concurrent_limit,R7,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,hidden_full_smoke,D1,done_when,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,hidden_clock_and_stdlib,C1,constraint,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,1,hidden_invalid_atomicity,X1,error,hidden,,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,E1_public_import,R1,rule,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,E1_consumption,R2,rule,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,E1_end_to_end,D1,done_when,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,E2_elapsed_refill,R3,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,E2_rounding_policy,R4,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,E2_available_value,R5,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,E3_capacity_backward_clock,R3,rule,visible,E3,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,E4_invalid_values,R6,rule,visible,E4,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,E4_value_error,X1,error,visible,E4,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,E5_thread_safety,R7,rule,visible,E5,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,E6_supplied_clock,C1,constraint,visible,E6,false,"AssertionError: expected 1.0, got 6.0"
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,E6_clock_refill,R3,rule,visible,E6,false,"AssertionError: expected 1.0, got 6.0"
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,hidden_initial_full,R1,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,hidden_failed_allow_no_consume,R2,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,hidden_elapsed_capacity_clock,R3,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,hidden_fractional_policy,R4,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,hidden_available_no_consume,R5,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,hidden_constructor_and_amount_validation,R6,rule,hidden,,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,hidden_concurrent_limit,R7,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,hidden_full_smoke,D1,done_when,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,hidden_clock_and_stdlib,C1,constraint,hidden,,false,"AssertionError: expected 1.0, got 6.0"
tokenquota_base,tokenquota,base,true,R4,minimax-m3,2,hidden_invalid_atomicity,X1,error,hidden,,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,E1_public_import,R1,rule,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,E1_consumption,R2,rule,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,E1_end_to_end,D1,done_when,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,E2_elapsed_refill,R3,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,E2_rounding_policy,R4,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,E2_available_value,R5,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,E3_capacity_backward_clock,R3,rule,visible,E3,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,E4_invalid_values,R6,rule,visible,E4,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,E4_value_error,X1,error,visible,E4,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,E5_thread_safety,R7,rule,visible,E5,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,E6_supplied_clock,C1,constraint,visible,E6,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,E6_clock_refill,R3,rule,visible,E6,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,hidden_initial_full,R1,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,hidden_failed_allow_no_consume,R2,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,hidden_elapsed_capacity_clock,R3,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,hidden_fractional_policy,R4,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,hidden_available_no_consume,R5,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,hidden_constructor_and_amount_validation,R6,rule,hidden,,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,hidden_concurrent_limit,R7,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,hidden_full_smoke,D1,done_when,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,hidden_clock_and_stdlib,C1,constraint,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,minimax-m3,3,hidden_invalid_atomicity,X1,error,hidden,,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,E1_public_import,R1,rule,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,E1_consumption,R2,rule,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,E1_end_to_end,D1,done_when,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,E2_elapsed_refill,R3,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,E2_rounding_policy,R4,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,E2_available_value,R5,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,E3_capacity_backward_clock,R3,rule,visible,E3,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,E4_invalid_values,R6,rule,visible,E4,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,E4_value_error,X1,error,visible,E4,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,E5_thread_safety,R7,rule,visible,E5,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,E6_supplied_clock,C1,constraint,visible,E6,false,"AssertionError: expected 1.0, got 6.0"
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,E6_clock_refill,R3,rule,visible,E6,false,"AssertionError: expected 1.0, got 6.0"
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,hidden_initial_full,R1,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,hidden_failed_allow_no_consume,R2,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,hidden_elapsed_capacity_clock,R3,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,hidden_fractional_policy,R4,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,hidden_available_no_consume,R5,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,hidden_constructor_and_amount_validation,R6,rule,hidden,,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,hidden_concurrent_limit,R7,rule,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,hidden_full_smoke,D1,done_when,hidden,,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,hidden_clock_and_stdlib,C1,constraint,hidden,,false,"AssertionError: expected 1.0, got 6.0"
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,1,hidden_invalid_atomicity,X1,error,hidden,,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,E1_public_import,R1,rule,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,E1_consumption,R2,rule,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,E1_end_to_end,D1,done_when,visible,E1,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,E2_elapsed_refill,R3,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,E2_rounding_policy,R4,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,E2_available_value,R5,rule,visible,E2,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,E3_capacity_backward_clock,R3,rule,visible,E3,true,
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,E4_invalid_values,R6,rule,visible,E4,false,"AssertionError: expected ValueError, no exception raised"
tokenquota_base,tokenquota,base,true,R4,qwen3.7-max,2,E4_value_error,X1,error,visible,E4,false,"AssertionError: expected ValueError, no exception raised"
